Level	Rule Name	Subject	Property	Value
WARN	missing_definition	CLO:0018510	IAO:0000115		
WARN	missing_definition	CLO:0018511	IAO:0000115		
WARN	missing_definition	CLO:0018512	IAO:0000115		
WARN	missing_definition	CLO:0018513	IAO:0000115		
WARN	missing_definition	CLO:0018514	IAO:0000115		
WARN	missing_definition	CLO:0018515	IAO:0000115		
WARN	missing_definition	CLO:0018516	IAO:0000115		
WARN	missing_definition	CLO:0018517	IAO:0000115		
WARN	missing_definition	CLO:0018518	IAO:0000115		
WARN	missing_definition	CLO:0018519	IAO:0000115		
WARN	missing_definition	CLO:0018520	IAO:0000115		
WARN	missing_definition	CLO:0018521	IAO:0000115		
WARN	missing_definition	CLO:0018522	IAO:0000115		
WARN	missing_definition	CLO:0018523	IAO:0000115		
WARN	missing_definition	CLO:0018524	IAO:0000115		
WARN	missing_definition	CLO:0018525	IAO:0000115		
WARN	missing_definition	CLO:0018526	IAO:0000115		
WARN	missing_definition	CLO:0018527	IAO:0000115		
WARN	missing_definition	CLO:0018528	IAO:0000115		
WARN	missing_definition	CLO:0018529	IAO:0000115		
WARN	missing_definition	CLO:0018530	IAO:0000115		
WARN	missing_definition	CLO:0018531	IAO:0000115		
WARN	missing_definition	CLO:0018532	IAO:0000115		
WARN	missing_definition	CLO:0018533	IAO:0000115		
WARN	missing_definition	CLO:0018534	IAO:0000115		
WARN	missing_definition	CLO:0018535	IAO:0000115		
WARN	missing_definition	CLO:0018536	IAO:0000115		
WARN	missing_definition	CLO:0018537	IAO:0000115		
WARN	missing_definition	CLO:0018538	IAO:0000115		
WARN	missing_definition	CLO:0018539	IAO:0000115		
WARN	missing_definition	CLO:0018540	IAO:0000115		
WARN	missing_definition	CLO:0018541	IAO:0000115		
WARN	missing_definition	CLO:0018542	IAO:0000115		
WARN	missing_definition	CLO:0018543	IAO:0000115		
WARN	missing_definition	CLO:0018544	IAO:0000115		
WARN	missing_definition	CLO:0018545	IAO:0000115		
WARN	missing_definition	CLO:0018546	IAO:0000115		
WARN	missing_definition	CLO:0018547	IAO:0000115		
WARN	missing_definition	CLO:0018548	IAO:0000115		
WARN	missing_definition	CLO:0018549	IAO:0000115		
WARN	missing_definition	CLO:0018550	IAO:0000115		
WARN	missing_definition	CLO:0018551	IAO:0000115		
WARN	missing_definition	CLO:0018552	IAO:0000115		
WARN	missing_definition	CLO:0018553	IAO:0000115		
WARN	missing_definition	CLO:0018554	IAO:0000115		
WARN	missing_definition	CLO:0018555	IAO:0000115		
WARN	missing_definition	CLO:0018556	IAO:0000115		
WARN	missing_definition	CLO:0018557	IAO:0000115		
WARN	missing_definition	CLO:0018558	IAO:0000115		
WARN	missing_definition	CLO:0018559	IAO:0000115		
WARN	missing_definition	CLO:0018560	IAO:0000115		
WARN	missing_definition	CLO:0018561	IAO:0000115		
WARN	missing_definition	CLO:0018562	IAO:0000115		
WARN	missing_definition	CLO:0018563	IAO:0000115		
WARN	missing_definition	CLO:0018564	IAO:0000115		
WARN	missing_definition	CLO:0018565	IAO:0000115		
WARN	missing_definition	CLO:0018566	IAO:0000115		
WARN	missing_definition	CLO:0018567	IAO:0000115		
WARN	missing_definition	CLO:0018568	IAO:0000115		
WARN	missing_definition	CLO:0018569	IAO:0000115		
WARN	missing_definition	CLO:0018570	IAO:0000115		
WARN	missing_definition	CLO:0018571	IAO:0000115		
WARN	missing_definition	CLO:0018572	IAO:0000115		
WARN	missing_definition	CLO:0018573	IAO:0000115		
WARN	missing_definition	CLO:0018574	IAO:0000115		
WARN	missing_definition	CLO:0018575	IAO:0000115		
WARN	missing_definition	CLO:0018576	IAO:0000115		
WARN	missing_definition	CLO:0018577	IAO:0000115		
WARN	missing_definition	CLO:0018578	IAO:0000115		
WARN	missing_definition	CLO:0018579	IAO:0000115		
WARN	missing_definition	CLO:0018580	IAO:0000115		
WARN	missing_definition	CLO:0018581	IAO:0000115		
WARN	missing_definition	CLO:0018582	IAO:0000115		
WARN	missing_definition	CLO:0018583	IAO:0000115		
WARN	missing_definition	CLO:0018584	IAO:0000115		
WARN	missing_definition	CLO:0018585	IAO:0000115		
WARN	missing_definition	CLO:0018586	IAO:0000115		
WARN	missing_definition	CLO:0018587	IAO:0000115		
WARN	missing_definition	CLO:0018588	IAO:0000115		
WARN	missing_definition	CLO:0018589	IAO:0000115		
WARN	missing_definition	CLO:0018590	IAO:0000115		
WARN	missing_definition	CLO:0018591	IAO:0000115		
WARN	missing_definition	CLO:0018592	IAO:0000115		
WARN	missing_definition	CLO:0018593	IAO:0000115		
WARN	missing_definition	CLO:0018594	IAO:0000115		
WARN	missing_definition	CLO:0018595	IAO:0000115		
WARN	missing_definition	CLO:0018596	IAO:0000115		
WARN	missing_definition	CLO:0018597	IAO:0000115		
WARN	missing_definition	CLO:0018598	IAO:0000115		
WARN	missing_definition	CLO:0018599	IAO:0000115		
WARN	missing_definition	CLO:0018600	IAO:0000115		
WARN	missing_definition	CLO:0018601	IAO:0000115		
WARN	missing_definition	CLO:0018602	IAO:0000115		
WARN	missing_definition	CLO:0018603	IAO:0000115		
WARN	missing_definition	CLO:0018604	IAO:0000115		
WARN	missing_definition	CLO:0018605	IAO:0000115		
WARN	missing_definition	CLO:0018606	IAO:0000115		
WARN	missing_definition	CLO:0018607	IAO:0000115		
WARN	missing_definition	CLO:0018608	IAO:0000115		
WARN	missing_definition	CLO:0018609	IAO:0000115		
WARN	missing_definition	CLO:0018610	IAO:0000115		
WARN	missing_definition	CLO:0018611	IAO:0000115		
WARN	missing_definition	CLO:0018612	IAO:0000115		
WARN	missing_definition	CLO:0018613	IAO:0000115		
WARN	missing_definition	CLO:0018614	IAO:0000115		
WARN	missing_definition	CLO:0018615	IAO:0000115		
WARN	missing_definition	CLO:0018616	IAO:0000115		
WARN	missing_definition	CLO:0018617	IAO:0000115		
WARN	missing_definition	CLO:0018618	IAO:0000115		
WARN	missing_definition	CLO:0018619	IAO:0000115		
WARN	missing_definition	CLO:0018620	IAO:0000115		
WARN	missing_definition	CLO:0018621	IAO:0000115		
WARN	missing_definition	CLO:0018622	IAO:0000115		
WARN	missing_definition	CLO:0018623	IAO:0000115		
WARN	missing_definition	CLO:0018624	IAO:0000115		
WARN	missing_definition	CLO:0018625	IAO:0000115		
WARN	missing_definition	CLO:0018626	IAO:0000115		
WARN	missing_definition	CLO:0018627	IAO:0000115		
WARN	missing_definition	CLO:0018628	IAO:0000115		
WARN	missing_definition	CLO:0018629	IAO:0000115		
WARN	missing_definition	CLO:0018630	IAO:0000115		
WARN	missing_definition	CLO:0018631	IAO:0000115		
WARN	missing_definition	CLO:0018632	IAO:0000115		
WARN	missing_definition	CLO:0018633	IAO:0000115		
WARN	missing_definition	CLO:0018634	IAO:0000115		
WARN	missing_definition	CLO:0018635	IAO:0000115		
WARN	missing_definition	CLO:0018636	IAO:0000115		
WARN	missing_definition	CLO:0018637	IAO:0000115		
WARN	missing_definition	CLO:0018638	IAO:0000115		
WARN	missing_definition	CLO:0018639	IAO:0000115		
WARN	missing_definition	CLO:0018640	IAO:0000115		
WARN	missing_definition	CLO:0018641	IAO:0000115		
WARN	missing_definition	CLO:0018642	IAO:0000115		
WARN	missing_definition	CLO:0018643	IAO:0000115		
WARN	missing_definition	CLO:0018644	IAO:0000115		
WARN	missing_definition	CLO:0018645	IAO:0000115		
WARN	missing_definition	CLO:0018646	IAO:0000115		
WARN	missing_definition	CLO:0018647	IAO:0000115		
WARN	missing_definition	CLO:0018648	IAO:0000115		
WARN	missing_definition	CLO:0018649	IAO:0000115		
WARN	missing_definition	CLO:0018650	IAO:0000115		
WARN	missing_definition	CLO:0018651	IAO:0000115		
WARN	missing_definition	CLO:0018652	IAO:0000115		
WARN	missing_definition	CLO:0018653	IAO:0000115		
WARN	missing_definition	CLO:0018654	IAO:0000115		
WARN	missing_definition	CLO:0018655	IAO:0000115		
WARN	missing_definition	CLO:0018656	IAO:0000115		
WARN	missing_definition	CLO:0018657	IAO:0000115		
WARN	missing_definition	CLO:0018658	IAO:0000115		
WARN	missing_definition	CLO:0018659	IAO:0000115		
WARN	missing_definition	CLO:0018660	IAO:0000115		
WARN	missing_definition	CLO:0018661	IAO:0000115		
WARN	missing_definition	CLO:0018662	IAO:0000115		
WARN	missing_definition	CLO:0018663	IAO:0000115		
WARN	missing_definition	CLO:0018664	IAO:0000115		
WARN	missing_definition	CLO:0018665	IAO:0000115		
WARN	missing_definition	CLO:0018666	IAO:0000115		
WARN	missing_definition	CLO:0018667	IAO:0000115		
WARN	missing_definition	CLO:0018668	IAO:0000115		
WARN	missing_definition	CLO:0018669	IAO:0000115		
WARN	missing_definition	CLO:0018670	IAO:0000115		
WARN	missing_definition	CLO:0018671	IAO:0000115		
WARN	missing_definition	CLO:0018672	IAO:0000115		
WARN	missing_definition	CLO:0018673	IAO:0000115		
WARN	missing_definition	CLO:0018674	IAO:0000115		
WARN	missing_definition	CLO:0018675	IAO:0000115		
WARN	missing_definition	CLO:0018676	IAO:0000115		
WARN	missing_definition	CLO:0018677	IAO:0000115		
WARN	missing_definition	CLO:0018678	IAO:0000115		
WARN	missing_definition	CLO:0018679	IAO:0000115		
WARN	missing_definition	CLO:0018680	IAO:0000115		
WARN	missing_definition	CLO:0018681	IAO:0000115		
WARN	missing_definition	CLO:0018682	IAO:0000115		
WARN	missing_definition	CLO:0018683	IAO:0000115		
WARN	missing_definition	CLO:0018684	IAO:0000115		
WARN	missing_definition	CLO:0018685	IAO:0000115		
WARN	missing_definition	CLO:0018686	IAO:0000115		
WARN	missing_definition	CLO:0018687	IAO:0000115		
WARN	missing_definition	CLO:0018688	IAO:0000115		
WARN	missing_definition	CLO:0018689	IAO:0000115		
WARN	missing_definition	CLO:0018690	IAO:0000115		
WARN	missing_definition	CLO:0018691	IAO:0000115		
WARN	missing_definition	CLO:0018692	IAO:0000115		
WARN	missing_definition	CLO:0018693	IAO:0000115		
WARN	missing_definition	CLO:0018694	IAO:0000115		
WARN	missing_definition	CLO:0018695	IAO:0000115		
WARN	missing_definition	CLO:0018696	IAO:0000115		
WARN	missing_definition	CLO:0018697	IAO:0000115		
WARN	missing_definition	CLO:0018698	IAO:0000115		
WARN	missing_definition	CLO:0018699	IAO:0000115		
WARN	missing_definition	CLO:0018700	IAO:0000115		
WARN	missing_definition	CLO:0018701	IAO:0000115		
WARN	missing_definition	CLO:0018702	IAO:0000115		
WARN	missing_definition	CLO:0018703	IAO:0000115		
WARN	missing_definition	CLO:0018704	IAO:0000115		
WARN	missing_definition	CLO:0018705	IAO:0000115		
WARN	missing_definition	CLO:0018706	IAO:0000115		
WARN	missing_definition	CLO:0018707	IAO:0000115		
WARN	missing_definition	CLO:0018708	IAO:0000115		
WARN	missing_definition	CLO:0018709	IAO:0000115		
WARN	missing_definition	CLO:0018710	IAO:0000115		
WARN	missing_definition	CLO:0018711	IAO:0000115		
WARN	missing_definition	CLO:0018712	IAO:0000115		
WARN	missing_definition	CLO:0018713	IAO:0000115		
WARN	missing_definition	CLO:0018714	IAO:0000115		
WARN	missing_definition	CLO:0018715	IAO:0000115		
WARN	missing_definition	CLO:0018716	IAO:0000115		
WARN	missing_definition	CLO:0018717	IAO:0000115		
WARN	missing_definition	CLO:0018718	IAO:0000115		
WARN	missing_definition	CLO:0018719	IAO:0000115		
WARN	missing_definition	CLO:0018720	IAO:0000115		
WARN	missing_definition	CLO:0018721	IAO:0000115		
WARN	missing_definition	CLO:0018722	IAO:0000115		
WARN	missing_definition	CLO:0018723	IAO:0000115		
WARN	missing_definition	CLO:0018724	IAO:0000115		
WARN	missing_definition	CLO:0018725	IAO:0000115		
WARN	missing_definition	CLO:0018726	IAO:0000115		
WARN	missing_definition	CLO:0018727	IAO:0000115		
WARN	missing_definition	CLO:0018728	IAO:0000115		
WARN	missing_definition	CLO:0018729	IAO:0000115		
WARN	missing_definition	CLO:0018730	IAO:0000115		
WARN	missing_definition	CLO:0018731	IAO:0000115		
WARN	missing_definition	CLO:0018732	IAO:0000115		
WARN	missing_definition	CLO:0018733	IAO:0000115		
WARN	missing_definition	CLO:0018734	IAO:0000115		
WARN	missing_definition	CLO:0018735	IAO:0000115		
WARN	missing_definition	CLO:0018736	IAO:0000115		
WARN	missing_definition	CLO:0018737	IAO:0000115		
WARN	missing_definition	CLO:0018738	IAO:0000115		
WARN	missing_definition	CLO:0018739	IAO:0000115		
WARN	missing_definition	CLO:0018740	IAO:0000115		
WARN	missing_definition	CLO:0018741	IAO:0000115		
WARN	missing_definition	CLO:0018742	IAO:0000115		
WARN	missing_definition	CLO:0018743	IAO:0000115		
WARN	missing_definition	CLO:0018744	IAO:0000115		
WARN	missing_definition	CLO:0018745	IAO:0000115		
WARN	missing_definition	CLO:0018746	IAO:0000115		
WARN	missing_definition	CLO:0018747	IAO:0000115		
WARN	missing_definition	CLO:0018748	IAO:0000115		
WARN	missing_definition	CLO:0018749	IAO:0000115		
WARN	missing_definition	CLO:0018750	IAO:0000115		
WARN	missing_definition	CLO:0018751	IAO:0000115		
WARN	missing_definition	CLO:0018752	IAO:0000115		
WARN	missing_definition	CLO:0018753	IAO:0000115		
WARN	missing_definition	CLO:0018754	IAO:0000115		
WARN	missing_definition	CLO:0018755	IAO:0000115		
WARN	missing_definition	CLO:0018756	IAO:0000115		
WARN	missing_definition	CLO:0018757	IAO:0000115		
WARN	missing_definition	CLO:0018758	IAO:0000115		
WARN	missing_definition	CLO:0018759	IAO:0000115		
WARN	missing_definition	CLO:0018760	IAO:0000115		
WARN	missing_definition	CLO:0018761	IAO:0000115		
WARN	missing_definition	CLO:0018762	IAO:0000115		
WARN	missing_definition	CLO:0018763	IAO:0000115		
WARN	missing_definition	CLO:0018764	IAO:0000115		
WARN	missing_definition	CLO:0018765	IAO:0000115		
WARN	missing_definition	CLO:0018766	IAO:0000115		
WARN	missing_definition	CLO:0018767	IAO:0000115		
WARN	missing_definition	CLO:0018768	IAO:0000115		
WARN	missing_definition	CLO:0018769	IAO:0000115		
WARN	missing_definition	CLO:0018770	IAO:0000115		
WARN	missing_definition	CLO:0018771	IAO:0000115		
WARN	missing_definition	CLO:0018772	IAO:0000115		
WARN	missing_definition	CLO:0018773	IAO:0000115		
WARN	missing_definition	CLO:0018774	IAO:0000115		
WARN	missing_definition	CLO:0018775	IAO:0000115		
WARN	missing_definition	CLO:0018776	IAO:0000115		
WARN	missing_definition	CLO:0018777	IAO:0000115		
WARN	missing_definition	CLO:0018778	IAO:0000115		
WARN	missing_definition	CLO:0018779	IAO:0000115		
WARN	missing_definition	CLO:0018780	IAO:0000115		
WARN	missing_definition	CLO:0018781	IAO:0000115		
WARN	missing_definition	CLO:0018782	IAO:0000115		
WARN	missing_definition	CLO:0018783	IAO:0000115		
WARN	missing_definition	CLO:0018784	IAO:0000115		
WARN	missing_definition	CLO:0018785	IAO:0000115		
WARN	missing_definition	CLO:0018786	IAO:0000115		
WARN	missing_definition	CLO:0018787	IAO:0000115		
WARN	missing_definition	CLO:0018788	IAO:0000115		
WARN	missing_definition	CLO:0018789	IAO:0000115		
WARN	missing_definition	CLO:0018790	IAO:0000115		
WARN	missing_definition	CLO:0018791	IAO:0000115		
WARN	missing_definition	CLO:0018792	IAO:0000115		
WARN	missing_definition	CLO:0018793	IAO:0000115		
WARN	missing_definition	CLO:0018794	IAO:0000115		
WARN	missing_definition	CLO:0018795	IAO:0000115		
WARN	missing_definition	CLO:0018796	IAO:0000115		
WARN	missing_definition	CLO:0018797	IAO:0000115		
WARN	missing_definition	CLO:0018798	IAO:0000115		
WARN	missing_definition	CLO:0018799	IAO:0000115		
WARN	missing_definition	CLO:0018800	IAO:0000115		
WARN	missing_definition	CLO:0018801	IAO:0000115		
WARN	missing_definition	CLO:0018802	IAO:0000115		
WARN	missing_definition	CLO:0018803	IAO:0000115		
WARN	missing_definition	CLO:0018804	IAO:0000115		
WARN	missing_definition	CLO:0018805	IAO:0000115		
WARN	missing_definition	CLO:0018806	IAO:0000115		
WARN	missing_definition	CLO:0018807	IAO:0000115		
WARN	missing_definition	CLO:0018808	IAO:0000115		
WARN	missing_definition	CLO:0018809	IAO:0000115		
WARN	missing_definition	CLO:0018810	IAO:0000115		
WARN	missing_definition	CLO:0018811	IAO:0000115		
WARN	missing_definition	CLO:0018812	IAO:0000115		
WARN	missing_definition	CLO:0018813	IAO:0000115		
WARN	missing_definition	CLO:0018814	IAO:0000115		
WARN	missing_definition	CLO:0018815	IAO:0000115		
WARN	missing_definition	CLO:0018816	IAO:0000115		
WARN	missing_definition	CLO:0018817	IAO:0000115		
WARN	missing_definition	CLO:0018818	IAO:0000115		
WARN	missing_definition	CLO:0018819	IAO:0000115		
WARN	missing_definition	CLO:0018820	IAO:0000115		
WARN	missing_definition	CLO:0018821	IAO:0000115		
WARN	missing_definition	CLO:0018822	IAO:0000115		
WARN	missing_definition	CLO:0018823	IAO:0000115		
WARN	missing_definition	CLO:0018824	IAO:0000115		
WARN	missing_definition	CLO:0018825	IAO:0000115		
WARN	missing_definition	CLO:0018826	IAO:0000115		
WARN	missing_definition	CLO:0018827	IAO:0000115		
WARN	missing_definition	CLO:0018828	IAO:0000115		
WARN	missing_definition	CLO:0018829	IAO:0000115		
WARN	missing_definition	CLO:0018830	IAO:0000115		
WARN	missing_definition	CLO:0018831	IAO:0000115		
WARN	missing_definition	CLO:0018832	IAO:0000115		
WARN	missing_definition	CLO:0018833	IAO:0000115		
WARN	missing_definition	CLO:0018834	IAO:0000115		
WARN	missing_definition	CLO:0018835	IAO:0000115		
WARN	missing_definition	CLO:0018836	IAO:0000115		
WARN	missing_definition	CLO:0018837	IAO:0000115		
WARN	missing_definition	CLO:0018838	IAO:0000115		
WARN	missing_definition	CLO:0018839	IAO:0000115		
WARN	missing_definition	CLO:0018840	IAO:0000115		
WARN	missing_definition	CLO:0018841	IAO:0000115		
WARN	missing_definition	CLO:0018842	IAO:0000115		
WARN	missing_definition	CLO:0018843	IAO:0000115		
WARN	missing_definition	CLO:0018844	IAO:0000115		
WARN	missing_definition	CLO:0018845	IAO:0000115		
WARN	missing_definition	CLO:0018846	IAO:0000115		
WARN	missing_definition	CLO:0018847	IAO:0000115		
WARN	missing_definition	CLO:0018848	IAO:0000115		
WARN	missing_definition	CLO:0018849	IAO:0000115		
WARN	missing_definition	CLO:0018850	IAO:0000115		
WARN	missing_definition	CLO:0018851	IAO:0000115		
WARN	missing_definition	CLO:0018852	IAO:0000115		
WARN	missing_definition	CLO:0018853	IAO:0000115		
WARN	missing_definition	CLO:0018854	IAO:0000115		
WARN	missing_definition	CLO:0018855	IAO:0000115		
WARN	missing_definition	CLO:0018856	IAO:0000115		
WARN	missing_definition	CLO:0018857	IAO:0000115		
WARN	missing_definition	CLO:0018858	IAO:0000115		
WARN	missing_definition	CLO:0018859	IAO:0000115		
WARN	missing_definition	CLO:0018860	IAO:0000115		
WARN	missing_definition	CLO:0018861	IAO:0000115		
WARN	missing_definition	CLO:0018862	IAO:0000115		
WARN	missing_definition	CLO:0018863	IAO:0000115		
WARN	missing_definition	CLO:0018864	IAO:0000115		
WARN	missing_definition	CLO:0018865	IAO:0000115		
WARN	missing_definition	CLO:0018866	IAO:0000115		
WARN	missing_definition	CLO:0018867	IAO:0000115		
WARN	missing_definition	CLO:0018868	IAO:0000115		
WARN	missing_definition	CLO:0018869	IAO:0000115		
WARN	missing_definition	CLO:0018870	IAO:0000115		
WARN	missing_definition	CLO:0018871	IAO:0000115		
WARN	missing_definition	CLO:0018872	IAO:0000115		
WARN	missing_definition	CLO:0018873	IAO:0000115		
WARN	missing_definition	CLO:0018874	IAO:0000115		
WARN	missing_definition	CLO:0018875	IAO:0000115		
WARN	missing_definition	CLO:0018876	IAO:0000115		
WARN	missing_definition	CLO:0018877	IAO:0000115		
WARN	missing_definition	CLO:0018878	IAO:0000115		
WARN	missing_definition	CLO:0018879	IAO:0000115		
WARN	missing_definition	CLO:0018880	IAO:0000115		
WARN	missing_definition	CLO:0018881	IAO:0000115		
WARN	missing_definition	CLO:0018882	IAO:0000115		
WARN	missing_definition	CLO:0018883	IAO:0000115		
WARN	missing_definition	CLO:0018884	IAO:0000115		
WARN	missing_definition	CLO:0018885	IAO:0000115		
WARN	missing_definition	CLO:0018886	IAO:0000115		
WARN	missing_definition	CLO:0018887	IAO:0000115		
WARN	missing_definition	CLO:0018888	IAO:0000115		
WARN	missing_definition	CLO:0018889	IAO:0000115		
WARN	missing_definition	CLO:0018890	IAO:0000115		
WARN	missing_definition	CLO:0018891	IAO:0000115		
WARN	missing_definition	CLO:0018892	IAO:0000115		
